1.9481e+06,0,0
1.9481e+06,0.000814038,0
1.9481e+06,0.00162748,0
1.9481e+06,0.00244031,0
1.9481e+06,0.00325255,0
1.9481e+06,0.00406418,0
1.9481e+06,0.00487521,0
1.9481e+06,0.00568563,0
1.9481e+06,0.00649546,0
1.9481e+06,0.00730468,0
1.9481e+06,0.0081133,0
1.9481e+06,0.00892131,0
1.9481e+06,0.00972873,0
1.9481e+06,0.0105355,0
1.9481e+06,0.0113417,0
1.9481e+06,0.0121473,0
1.9481e+06,0.0129523,0
1.9481e+06,0.0137567,0
1.9481e+06,0.0145605,0
1.9481e+06,0.0153637,0
1.9481e+06,0.0161663,0
1.9481e+06,0.0169682,0
1.9481e+06,0.0177696,0
1.9481e+06,0.0185704,0
1.9481e+06,0.0193705,0
1.9481e+06,0.0201701,0
1.9481e+06,0.020969,0
1.94809e+06,0.0217673,0
1.94809e+06,0.0225651,0
1.94809e+06,0.0233622,0
1.94809e+06,0.0241587,0
1.94809e+06,0.0249546,0
1.94809e+06,0.0257499,0
1.94809e+06,0.0265446,0
1.94809e+06,0.0273387,0
1.94809e+06,0.0281322,0
1.94809e+06,0.028925,0
1.94809e+06,0.0297176,0
1.94808e+06,0.0305102,0
1.94808e+06,0.0313029,0
1.94808e+06,0.0320955,0
1.94804e+06,0.0459454,0
1.94799e+06,0.0597959,0
1.94791e+06,0.0736474,0
1.94781e+06,0.0875002,0
1.94769e+06,0.101355,0
1.94755e+06,0.115211,0
1.94739e+06,0.129069,0
1.94721e+06,0.14293,0
1.94701e+06,0.156793,0
1.94679e+06,0.17066,0
1.94654e+06,0.184529,0
1.94628e+06,0.198403,0
1.946e+06,0.21228,0
1.94569e+06,0.226161,0
1.94537e+06,0.240047,0
1.94502e+06,0.253938,0
1.94466e+06,0.267834,0
1.94427e+06,0.281735,0
1.94387e+06,0.295642,0
1.94344e+06,0.309555,0
1.943e+06,0.323474,0
1.94253e+06,0.337399,0
1.94204e+06,0.351332,0
1.94154e+06,0.365271,0
1.94101e+06,0.379218,0
1.94047e+06,0.393173,0
1.93991e+06,0.407135,0
1.93932e+06,0.421106,0
1.93872e+06,0.435085,0
1.9381e+06,0.449073,0
1.93746e+06,0.463071,0
1.9368e+06,0.477077,0
1.93612e+06,0.491094,0
1.93542e+06,0.50512,0
1.93471e+06,0.519157,0
1.93397e+06,0.533204,0
1.93322e+06,0.547262,0
1.93245e+06,0.561331,0
1.93166e+06,0.575411,0
1.93085e+06,0.589503,0
1.93003e+06,0.603607,0
1.92919e+06,0.617723,0
1.92833e+06,0.631851,0
1.92745e+06,0.645993,0
1.92656e+06,0.660147,0
1.92565e+06,0.674314,0
1.92472e+06,0.688495,0
1.92377e+06,0.70269,0
1.92281e+06,0.716899,0
1.92184e+06,0.731122,0
1.92084e+06,0.74536,0
1.91983e+06,0.759613,0
1.91881e+06,0.773881,0
1.91777e+06,0.788164,0
1.91671e+06,0.802463,0
1.91564e+06,0.816777,0
1.91456e+06,0.831108,0
1.91346e+06,0.845455,0
1.91234e+06,0.859819,0
1.91121e+06,0.8742,0
1.91007e+06,0.888597,0
1.90891e+06,0.903012,0
1.90774e+06,0.917445,0
1.90655e+06,0.931896,0
1.90536e+06,0.946364,0
1.90414e+06,0.960851,0
1.90292e+06,0.975357,0
1.90169e+06,0.989881,0
1.90044e+06,1.00442,0
1.89918e+06,1.01899,0
1.8979e+06,1.03357,0
1.89662e+06,1.04817,0
1.89533e+06,1.06279,0
1.89402e+06,1.07743,0
1.8927e+06,1.09209,0
1.89138e+06,1.10678,0
1.89004e+06,1.12148,0
1.88869e+06,1.1362,0
1.88734e+06,1.15095,0
1.88597e+06,1.16571,0
1.8846e+06,1.1805,0
1.88321e+06,1.19531,0
1.88182e+06,1.21014,0
1.88042e+06,1.225,0
1.87901e+06,1.23987,0
1.8776e+06,1.25477,0
1.87617e+06,1.26969,0
1.87474e+06,1.28463,0
1.87331e+06,1.2996,0
1.87186e+06,1.31459,0
1.87042e+06,1.3296,0
1.86896e+06,1.34463,0
1.8675e+06,1.35969,0
1.86604e+06,1.37478,0
1.86457e+06,1.38988,0
1.86309e+06,1.40501,0
1.86161e+06,1.42017,0
1.86013e+06,1.43534,0
1.85864e+06,1.45055,0
1.85716e+06,1.46577,0
1.85566e+06,1.48102,0
1.85417e+06,1.4963,0
1.85267e+06,1.5116,0
1.85118e+06,1.52693,0
1.84968e+06,1.54228,0
1.84818e+06,1.55765,0
1.84668e+06,1.57305,0
1.84518e+06,1.58847,0
1.84368e+06,1.60392,0
1.84218e+06,1.6194,0
1.84068e+06,1.6349,0
1.83918e+06,1.65043,0
1.83768e+06,1.66598,0
1.83619e+06,1.68155,0
1.83469e+06,1.69716,0
1.8332e+06,1.71278,0
1.83172e+06,1.72843,0
1.83023e+06,1.74411,0
1.82875e+06,1.75982,0
